,gp,tp,gpg,apg,pmpg,+/-pg,position_C,position_D,position_F,position_L,position_R,position_W,ppg
17869,70,59,0.42857142857142855,0.4142857142857143,0.2857142857142857,0.15714285714285714,1,0,0,0,0,0,0.84
18778,42,17,0.14285714285714285,0.2619047619047619,0.23809523809523808,-0.19047619047619047,1,0,0,0,0,0,0.41
19648,25,9,0.08,0.28,0.08,-0.24,1,0,0,0,0,0,0.36
12242,70,44,0.3142857142857143,0.3142857142857143,1.3,-0.02857142857142857,0,0,0,0,1,0,0.63
12880,71,39,0.352112676056338,0.19718309859154928,1.3098591549295775,-0.11267605633802817,0,0,0,0,1,0,0.55
13662,37,16,0.21621621621621623,0.21621621621621623,0.40540540540540543,-0.13513513513513514,0,0,0,0,1,0,0.43
2613,15,2,0.13333333333333333,0.0,0.0,0.0,0,0,0,1,0,0,0.13
2707,21,16,0.14285714285714285,0.6190476190476191,0.19047619047619047,0.0,0,0,0,1,0,0,0.76
3003,14,4,0.07142857142857142,0.21428571428571427,0.0,0.0,0,0,0,1,0,0,0.29
31154,81,19,0.037037037037037035,0.19753086419753085,0.8395061728395061,0.2222222222222222,0,1,0,0,0,0,0.24
32146,72,10,0.013888888888888888,0.125,0.8333333333333334,-0.06944444444444445,0,1,0,0,0,0,0.14
32999,71,11,0.014084507042253521,0.14084507042253522,0.39436619718309857,0.1267605633802817,0,1,0,0,0,0,0.15
15398,74,29,0.12162162162162163,0.2702702702702703,0.40540540540540543,0.02702702702702703,0,1,0,0,0,0,0.39
16123,51,17,0.0784313725490196,0.2549019607843137,0.47058823529411764,0.35294117647058826,0,1,0,0,0,0,0.33
17765,4,0,0.0,0.0,0.0,-0.5,0,1,0,0,0,0,0.0
17322,61,36,0.18032786885245902,0.4098360655737705,1.5737704918032787,0.08196721311475409,0,0,0,1,0,0,0.59
17966,56,36,0.125,0.5178571428571429,1.6785714285714286,0.26785714285714285,0,0,0,1,0,0,0.64
19132,2,0,0.0,0.0,1.0,-1.0,0,0,0,1,0,0,0.0
19071,10,1,0.0,0.1,3.1,-0.5,0,0,0,0,1,0,0.1
19865,2,0,0.0,0.0,1.0,-0.5,0,0,0,0,1,0,0.0
20531,9,2,0.1111111111111111,0.1111111111111111,4.0,0.1111111111111111,0,0,0,0,1,0,0.22
15552,64,11,0.046875,0.125,0.5,0.109375,0,1,0,0,0,0,0.17
16272,53,5,0.018867924528301886,0.07547169811320754,0.7547169811320755,0.0,0,1,0,0,0,0,0.09
16952,34,4,0.029411764705882353,0.08823529411764706,0.9411764705882353,-0.20588235294117646,0,1,0,0,0,0,0.12
4845,25,6,0.08,0.16,0.4,0.0,1,0,0,0,0,0,0.24
5003,2,1,0.0,0.5,0.0,0.0,1,0,0,0,0,0,0.5
5151,0,0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0.0
8206,70,6,0.014285714285714285,0.07142857142857142,1.3571428571428572,-0.3142857142857143,0,1,0,0,0,0,0.09
9044,8,2,0.0,0.25,1.75,0.375,0,1,0,0,0,0,0.25
9495,23,2,0.0,0.08695652173913043,1.0434782608695652,-0.043478260869565216,0,1,0,0,0,0,0.09
17478,35,14,0.2,0.2,0.4,-0.02857142857142857,1,0,0,0,0,0,0.4
18363,2,1,0.0,0.5,0.0,0.0,1,0,0,0,0,0,0.5
18873,49,10,0.04081632653061224,0.16326530612244897,0.08163265306122448,0.10204081632653061,1,0,0,0,0,0,0.2
15576,25,9,0.08,0.28,0.64,0.08,0,0,0,0,1,0,0.36
16279,15,4,0.13333333333333333,0.13333333333333333,0.3333333333333333,-0.2,0,0,0,0,1,0,0.27
18228,19,7,0.15789473684210525,0.21052631578947367,0.10526315789473684,-0.10526315789473684,0,0,0,0,1,0,0.37
263,30,17,0.26666666666666666,0.3,1.7333333333333334,0.0,0,1,0,0,0,0,0.57
366,34,6,0.11764705882352941,0.058823529411764705,2.764705882352941,0.0,0,1,0,0,0,0,0.18
536,3,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0.0
3488,58,22,0.1206896551724138,0.25862068965517243,2.2241379310344827,0.0,0,1,0,0,0,0,0.38
3642,46,16,0.06521739130434782,0.2826086956521739,2.239130434782609,0.0,0,1,0,0,0,0,0.35
3764,67,28,0.014925373134328358,0.40298507462686567,1.626865671641791,0.0,0,1,0,0,0,0,0.42
8965,21,12,0.23809523809523808,0.3333333333333333,0.5714285714285714,0.19047619047619047,1,0,0,0,0,0,0.57
10356,12,7,0.16666666666666666,0.4166666666666667,0.16666666666666666,0.3333333333333333,1,0,0,0,0,0,0.58
10861,16,2,0.0625,0.0625,0.125,-0.3125,1,0,0,0,0,0,0.13
17777,5,0,0.0,0.0,2.0,0.2,0,1,0,0,0,0,0.0
18207,44,9,0.045454545454545456,0.1590909090909091,2.659090909090909,0.3409090909090909,0,1,0,0,0,0,0.2
19178,19,0,0.0,0.0,2.526315789473684,-0.2631578947368421,0,1,0,0,0,0,0.0
7339,50,34,0.3,0.38,0.12,-0.38,0,0,0,0,1,0,0.68
7654,74,45,0.20270270270270271,0.40540540540540543,0.10810810810810811,-0.13513513513513514,0,0,0,0,1,0,0.61
8113,42,21,0.2619047619047619,0.23809523809523808,0.38095238095238093,-0.23809523809523808,0,0,0,0,1,0,0.5
13148,35,6,0.05714285714285714,0.11428571428571428,0.17142857142857143,-0.02857142857142857,0,0,0,1,0,0,0.17
14272,55,18,0.14545454545454545,0.18181818181818182,0.34545454545454546,-0.2727272727272727,0,0,0,1,0,0,0.33
15068,6,1,0.16666666666666666,0.0,0.8333333333333334,-0.3333333333333333,0,0,0,1,0,0,0.17
13274,2,0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0.0
13837,2,2,0.0,1.0,1.0,0.0,0,0,0,1,0,0,1.0
14436,11,2,0.18181818181818182,0.0,0.36363636363636365,-0.2727272727272727,0,0,0,1,0,0,0.18
25241,6,2,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,1,0,0,0,0,0.33
25942,53,8,0.018867924528301886,0.1320754716981132,0.6981132075471698,0.16981132075471697,0,1,0,0,0,0,0.15
26987,21,2,0.0,0.09523809523809523,0.38095238095238093,-0.23809523809523808,0,1,0,0,0,0,0.1
15549,20,11,0.15,0.4,0.8,0.0,1,0,0,0,0,0,0.55
16230,16,7,0.125,0.3125,0.625,-0.4375,1,0,0,0,0,0,0.44
17014,11,1,0.09090909090909091,0.0,0.18181818181818182,-0.45454545454545453,1,0,0,0,0,0,0.09
34047,19,3,0.05263157894736842,0.10526315789473684,1.5263157894736843,-0.21052631578947367,0,0,0,1,0,0,0.16
35148,11,0,0.0,0.0,1.4545454545454546,-0.2727272727272727,0,0,0,1,0,0,0.0
36051,9,0,0.0,0.0,0.4444444444444444,-0.3333333333333333,0,0,0,1,0,0,0.0
41299,5,1,0.0,0.2,0.8,-0.2,0,0,0,1,0,0,0.2
41764,63,24,0.09523809523809523,0.2857142857142857,0.5396825396825397,-0.047619047619047616,0,0,0,1,0,0,0.38
44090,1,0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0.0
27435,71,26,0.11267605633802817,0.2535211267605634,0.3380281690140845,-0.11267605633802817,0,1,0,0,0,0,0.37
28295,79,29,0.06329113924050633,0.3037974683544304,0.27848101265822783,0.31645569620253167,0,1,0,0,0,0,0.37
29216,79,29,0.06329113924050633,0.3037974683544304,0.27848101265822783,0.31645569620253167,0,1,0,0,0,0,0.37
3597,59,40,0.3389830508474576,0.3389830508474576,0.1016949152542373,0.0,0,0,0,1,0,0,0.68
3741,66,41,0.15151515151515152,0.4696969696969697,0.18181818181818182,0.0,0,0,0,1,0,0,0.62
3982,14,4,0.07142857142857142,0.21428571428571427,0.7857142857142857,0.0,0,0,0,1,0,0,0.29
6203,70,65,0.44285714285714284,0.4857142857142857,0.3,0.0,1,0,0,0,0,0,0.93
6369,74,69,0.36486486486486486,0.5675675675675675,0.24324324324324326,-0.02702702702702703,1,0,0,0,0,0,0.93
6670,76,69,0.39473684210526316,0.5131578947368421,0.25,0.23684210526315788,1,0,0,0,0,0,0.91
14989,28,5,0.07142857142857142,0.10714285714285714,1.5,0.07142857142857142,0,1,0,0,0,0,0.18
16399,0,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0.0
17006,2,1,0.5,0.0,0.0,1.0,0,1,0,0,0,0,0.5
6284,39,14,0.05128205128205128,0.3076923076923077,1.2307692307692308,0.0,0,1,0,0,0,0,0.36
6448,76,32,0.14473684210526316,0.27631578947368424,1.6578947368421053,-0.15789473684210525,0,1,0,0,0,0,0.42
6751,69,31,0.028985507246376812,0.42028985507246375,1.4057971014492754,0.057971014492753624,0,1,0,0,0,0,0.45
34776,50,10,0.04,0.16,0.24,0.16,0,1,0,0,0,0,0.2
35727,25,7,0.08,0.2,0.4,0.36,0,1,0,0,0,0,0.28
36793,19,1,0.0,0.05263157894736842,0.21052631578947367,-0.15789473684210525,0,1,0,0,0,0,0.05
25817,82,15,0.06097560975609756,0.12195121951219512,0.573170731707317,-0.024390243902439025,1,0,0,0,0,0,0.18
26815,38,8,0.07894736842105263,0.13157894736842105,0.3157894736842105,0.07894736842105263,1,0,0,0,0,0,0.21
27726,82,7,0.024390243902439025,0.06097560975609756,0.5609756097560976,-0.2682926829268293,1,0,0,0,0,0,0.09
27998,3,0,0.0,0.0,0.0,-0.3333333333333333,0,0,0,0,1,0,0.0
28720,29,3,0.034482758620689655,0.06896551724137931,1.2413793103448276,-0.2413793103448276,0,0,0,0,1,0,0.1
29641,29,3,0.034482758620689655,0.06896551724137931,1.2413793103448276,-0.2413793103448276,0,0,0,0,1,0,0.1
14643,61,60,0.26229508196721313,0.7213114754098361,0.16393442622950818,0.06557377049180328,1,0,0,0,0,0,0.98
15240,61,63,0.29508196721311475,0.7377049180327869,0.26229508196721313,0.19672131147540983,1,0,0,0,0,0,1.03
21298,6,1,0.16666666666666666,0.0,0.0,-0.8333333333333334,1,0,0,0,0,0,0.17
19160,5,0,0.0,0.0,0.8,-0.2,0,1,0,0,0,0,0.0
19883,6,0,0.0,0.0,3.3333333333333335,-1.1666666666666667,0,1,0,0,0,0,0.0
20584,9,1,0.0,0.1111111111111111,0.8888888888888888,-0.6666666666666666,0,1,0,0,0,0,0.11
12379,70,21,0.12857142857142856,0.17142857142857143,0.2571428571428571,-0.07142857142857142,0,0,1,0,0,0,0.3
12955,71,28,0.11267605633802817,0.28169014084507044,0.19718309859154928,0.08450704225352113,0,0,1,0,0,0,0.39
13628,63,20,0.07936507936507936,0.23809523809523808,0.12698412698412698,0.07936507936507936,0,0,1,0,0,0,0.32
39228,32,9,0.0625,0.21875,0.46875,0.15625,0,0,0,1,0,0,0.28
41249,4,2,0.25,0.25,0.5,-0.5,0,0,0,1,0,0,0.5
42281,2,0,0.0,0.0,0.0,-0.5,0,0,0,1,0,0,0.0
20263,62,18,0.06451612903225806,0.22580645161290322,0.6451612903225806,-0.45161290322580644,0,1,0,0,0,0,0.29
21126,37,6,0.05405405405405406,0.10810810810810811,1.2432432432432432,-0.4594594594594595,0,1,0,0,0,0,0.16
21779,47,17,0.10638297872340426,0.2553191489361702,1.4680851063829787,-0.3829787234042553,0,1,0,0,0,0,0.36
17567,30,7,0.06666666666666667,0.16666666666666666,1.0666666666666667,-0.4,0,1,0,0,0,0,0.23
18238,43,7,0.023255813953488372,0.13953488372093023,1.0,-0.11627906976744186,0,1,0,0,0,0,0.16
19142,3,0,0.0,0.0,0.6666666666666666,0.6666666666666666,0,1,0,0,0,0,0.0
42035,39,7,0.0,0.1794871794871795,0.8974358974358975,0.20512820512820512,0,1,0,0,0,0,0.18
43152,0,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0.0
43883,28,4,0.03571428571428571,0.10714285714285714,0.7142857142857143,-0.03571428571428571,0,1,0,0,0,0,0.14
39115,71,15,0.056338028169014086,0.15492957746478872,1.3943661971830985,-0.09859154929577464,0,1,0,0,0,0,0.21
40052,81,14,0.037037037037037035,0.13580246913580246,0.7777777777777778,0.0,0,1,0,0,0,0,0.17
41120,59,8,0.0,0.13559322033898305,1.4067796610169492,-0.22033898305084745,0,1,0,0,0,0,0.14
23704,4,0,0.0,0.0,0.0,-0.5,0,0,0,0,1,0,0.0
24254,12,6,0.3333333333333333,0.16666666666666666,0.0,-0.16666666666666666,0,0,0,0,1,0,0.5
25383,7,0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0.0
43215,4,0,0.0,0.0,0.0,-0.5,0,1,0,0,0,0,0.0
44033,7,1,0.0,0.14285714285714285,1.0,0.5714285714285714,0,1,0,0,0,0,0.14
44928,38,3,0.02631578947368421,0.05263157894736842,0.10526315789473684,-0.05263157894736842,0,1,0,0,0,0,0.08
23644,19,1,0.0,0.05263157894736842,0.3157894736842105,-0.15789473684210525,0,1,0,0,0,0,0.05
24485,3,0,0.0,0.0,0.6666666666666666,0.0,0,1,0,0,0,0,0.0
26243,4,0,0.0,0.0,0.5,0.25,0,1,0,0,0,0,0.0
30361,67,14,0.05970149253731343,0.14925373134328357,0.43283582089552236,-0.208955223880597,0,1,0,0,0,0,0.21
31293,53,10,0.018867924528301886,0.16981132075471697,0.22641509433962265,-0.24528301886792453,0,1,0,0,0,0,0.19
32205,34,7,0.08823529411764706,0.11764705882352941,0.11764705882352941,0.11764705882352941,0,1,0,0,0,0,0.21
24164,62,11,0.016129032258064516,0.16129032258064516,0.3548387096774194,0.06451612903225806,0,1,0,0,0,0,0.18
25025,64,11,0.046875,0.125,0.5625,0.046875,0,1,0,0,0,0,0.17
25889,69,11,0.0,0.15942028985507245,0.43478260869565216,-0.2318840579710145,0,1,0,0,0,0,0.16
25811,66,15,0.12121212121212122,0.10606060606060606,1.9090909090909092,0.030303030303030304,0,0,0,0,1,0,0.23
26729,59,13,0.0847457627118644,0.13559322033898305,1.0508474576271187,-0.1016949152542373,0,0,0,0,1,0,0.22
28019,4,0,0.0,0.0,3.0,0.0,0,0,0,0,1,0,0.0
42398,64,54,0.359375,0.484375,0.65625,-0.015625,0,0,0,0,0,1,0.84
43326,50,40,0.4,0.4,0.86,-0.04,0,0,0,0,0,1,0.8
44222,75,73,0.38666666666666666,0.5866666666666667,0.5066666666666667,0.26666666666666666,0,0,0,0,0,1,0.97
41238,16,3,0.0,0.1875,0.125,-0.1875,0,1,0,0,0,0,0.19
42134,36,3,0.0,0.08333333333333333,0.1111111111111111,-0.05555555555555555,0,1,0,0,0,0,0.08
43201,3,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0.0
25076,67,8,0.04477611940298507,0.07462686567164178,0.9104477611940298,-0.11940298507462686,0,1,0,0,0,0,0.12
25990,30,6,0.03333333333333333,0.16666666666666666,1.8666666666666667,0.16666666666666666,0,1,0,0,0,0,0.2
27074,1,0,0.0,0.0,2.0,-1.0,0,1,0,0,0,0,0.0
23891,66,38,0.16666666666666666,0.4090909090909091,0.36363636363636365,0.16666666666666666,0,1,0,0,0,0,0.58
24861,74,23,0.05405405405405406,0.25675675675675674,0.5135135135135135,-0.13513513513513514,0,1,0,0,0,0,0.31
25776,57,18,0.07017543859649122,0.24561403508771928,0.6666666666666666,0.03508771929824561,0,1,0,0,0,0,0.32
42468,69,41,0.3333333333333333,0.2608695652173913,0.4927536231884058,-0.08695652173913043,1,0,0,0,0,0,0.59
43391,55,31,0.21818181818181817,0.34545454545454546,0.4,-0.03636363636363636,1,0,0,0,0,0,0.56
44457,42,29,0.21428571428571427,0.47619047619047616,0.5238095238095238,-0.30952380952380953,1,0,0,0,0,0,0.69
21267,27,2,0.037037037037037035,0.037037037037037035,3.7777777777777777,-0.2222222222222222,1,0,0,0,0,0,0.07
22032,54,3,0.018518518518518517,0.037037037037037035,3.037037037037037,-0.018518518518518517,1,0,0,0,0,0,0.06
22807,38,3,0.02631578947368421,0.05263157894736842,3.4210526315789473,0.0,1,0,0,0,0,0,0.08
38093,65,26,0.13846153846153847,0.26153846153846155,0.38461538461538464,0.36923076923076925,0,1,0,0,0,0,0.4
38979,69,26,0.13043478260869565,0.2463768115942029,0.2753623188405797,0.2318840579710145,0,1,0,0,0,0,0.38
40048,60,14,0.05,0.18333333333333332,0.5166666666666667,0.08333333333333333,0,1,0,0,0,0,0.23
14157,38,32,0.39473684210526316,0.4473684210526316,0.21052631578947367,0.05263157894736842,0,0,0,1,0,0,0.84
14738,64,38,0.28125,0.3125,0.125,0.125,0,0,0,1,0,0,0.59
15408,33,28,0.24242424242424243,0.6060606060606061,0.12121212121212122,-0.06060606060606061,0,0,0,1,0,0,0.85
42533,70,33,0.2,0.2714285714285714,0.5428571428571428,-0.4714285714285714,0,0,0,0,1,0,0.47
43418,55,28,0.21818181818181817,0.2909090909090909,0.5636363636363636,-0.16363636363636364,0,0,0,0,1,0,0.51
44819,21,6,0.14285714285714285,0.14285714285714285,0.2857142857142857,-0.19047619047619047,0,0,0,0,1,0,0.29
21958,53,6,0.018867924528301886,0.09433962264150944,1.4339622641509433,0.37735849056603776,0,1,0,0,0,0,0.11
22608,64,14,0.015625,0.203125,0.78125,-0.015625,0,1,0,0,0,0,0.22
23722,7,0,0.0,0.0,3.142857142857143,-0.42857142857142855,0,1,0,0,0,0,0.0
17456,66,16,0.10606060606060606,0.13636363636363635,1.8333333333333333,-0.06060606060606061,0,0,0,0,1,0,0.24
18138,63,14,0.14285714285714285,0.07936507936507936,2.857142857142857,-0.15873015873015872,0,0,0,0,1,0,0.22
19040,8,1,0.125,0.0,0.5,-0.5,0,0,0,0,1,0,0.13
11987,6,3,0.0,0.5,1.1666666666666667,-0.16666666666666666,1,0,0,0,0,0,0.5
12435,46,15,0.13043478260869565,0.1956521739130435,1.1304347826086956,-0.3695652173913043,1,0,0,0,0,0,0.33
13821,14,3,0.0,0.21428571428571427,0.14285714285714285,-0.6428571428571429,1,0,0,0,0,0,0.21
14259,64,19,0.140625,0.15625,0.46875,-0.3125,0,1,0,0,0,0,0.3
15148,4,0,0.0,0.0,1.0,0.0,0,1,0,0,0,0,0.0
15749,2,0,0.0,0.0,0.0,-0.5,0,1,0,0,0,0,0.0
18428,3,0,0.0,0.0,2.3333333333333335,-1.3333333333333333,0,0,0,0,1,0,0.0
19078,18,1,0.0,0.05555555555555555,1.8333333333333333,-0.16666666666666666,0,0,0,0,1,0,0.06
20672,6,0,0.0,0.0,3.1666666666666665,0.0,0,0,0,0,1,0,0.0
25135,9,5,0.3333333333333333,0.2222222222222222,0.2222222222222222,0.1111111111111111,0,0,0,0,1,0,0.56
28775,4,2,0.0,0.5,0.0,0.5,0,0,0,0,1,0,0.5
29696,4,2,0.0,0.5,0.0,0.5,0,0,0,0,1,0,0.5
7478,41,8,0.0975609756097561,0.0975609756097561,0.1951219512195122,-0.2682926829268293,0,0,0,0,1,0,0.2
7774,56,15,0.10714285714285714,0.16071428571428573,0.8214285714285714,-0.35714285714285715,0,0,0,0,1,0,0.27
8192,36,8,0.08333333333333333,0.1388888888888889,0.8611111111111112,-0.3611111111111111,0,0,0,0,1,0,0.22
37689,12,1,0.0,0.08333333333333333,0.16666666666666666,-0.4166666666666667,1,0,0,0,0,0,0.08
39384,41,3,0.0,0.07317073170731707,0.0,-0.04878048780487805,1,0,0,0,0,0,0.07
40442,2,0,0.0,0.0,0.0,-0.5,1,0,0,0,0,0,0.0
42873,49,9,0.08163265306122448,0.10204081632653061,0.40816326530612246,0.16326530612244897,1,0,0,0,0,0,0.18
43610,54,14,0.14814814814814814,0.1111111111111111,1.0,0.0,1,0,0,0,0,0,0.26
44732,55,11,0.10909090909090909,0.09090909090909091,0.2545454545454545,0.0,1,0,0,0,0,0,0.2
26159,9,1,0.0,0.1111111111111111,3.0,-0.1111111111111111,0,0,0,1,0,0,0.11
26974,57,2,0.017543859649122806,0.017543859649122806,3.8771929824561404,-0.07017543859649122,0,0,0,1,0,0,0.04
27830,31,3,0.06451612903225806,0.03225806451612903,3.7096774193548385,-0.06451612903225806,0,0,0,1,0,0,0.1
10001,3,0,0.0,0.0,3.0,-0.3333333333333333,0,0,0,0,1,0,0.0
11473,2,0,0.0,0.0,2.0,-1.0,0,0,0,0,1,0,0.0
12078,5,0,0.0,0.0,0.8,-0.2,0,0,0,0,1,0,0.0
42526,70,34,0.11428571428571428,0.37142857142857144,0.5428571428571428,0.3142857142857143,0,1,0,0,0,0,0.49
43605,55,15,0.03636363636363636,0.23636363636363636,0.509090909090909,-0.14545454545454545,0,1,0,0,0,0,0.27
44407,77,34,0.1038961038961039,0.33766233766233766,0.44155844155844154,-0.07792207792207792,0,1,0,0,0,0,0.44
20447,21,5,0.14285714285714285,0.09523809523809523,0.47619047619047616,-0.047619047619047616,0,0,0,0,1,0,0.24
21132,16,6,0.0625,0.3125,0.8125,-0.1875,0,0,0,0,1,0,0.38
22016,21,3,0.09523809523809523,0.047619047619047616,0.38095238095238093,-0.23809523809523808,0,0,0,0,1,0,0.14
42841,32,10,0.1875,0.125,0.25,0.0625,1,0,0,0,0,0,0.31
43712,32,10,0.15625,0.15625,0.25,-0.125,1,0,0,0,0,0,0.31
45134,3,0,0.0,0.0,0.6666666666666666,0.0,1,0,0,0,0,0,0.0
25071,38,8,0.07894736842105263,0.13157894736842105,1.131578947368421,-0.18421052631578946,0,0,0,1,0,0,0.21
25616,55,32,0.18181818181818182,0.4,1.3272727272727274,-0.10909090909090909,0,0,0,1,0,0,0.58
26883,32,5,0.03125,0.125,0.78125,-0.28125,0,0,0,1,0,0,0.16
21578,74,43,0.21621621621621623,0.36486486486486486,0.5135135135135135,0.08108108108108109,1,0,0,0,0,0,0.58
22427,65,30,0.13846153846153847,0.3230769230769231,0.676923076923077,-0.1076923076923077,1,0,0,0,0,0,0.46
23398,27,11,0.14814814814814814,0.25925925925925924,0.4444444444444444,-0.18518518518518517,1,0,0,0,0,0,0.41
35872,25,2,0.04,0.04,1.56,-0.12,0,0,0,0,1,0,0.08
36626,31,4,0.06451612903225806,0.06451612903225806,1.4516129032258065,0.03225806451612903,0,0,0,0,1,0,0.13
37483,48,7,0.08333333333333333,0.0625,1.4166666666666667,-0.08333333333333333,0,0,0,0,1,0,0.15
30238,82,23,0.18292682926829268,0.0975609756097561,0.43902439024390244,0.0,1,0,0,0,0,0,0.28
31249,68,12,0.04411764705882353,0.1323529411764706,0.36764705882352944,-0.29411764705882354,1,0,0,0,0,0,0.18
32333,27,2,0.0,0.07407407407407407,0.48148148148148145,-0.25925925925925924,1,0,0,0,0,0,0.07
43126,10,1,0.0,0.1,0.6,-0.1,0,0,0,0,0,1,0.1
43930,16,3,0.0,0.1875,0.0,0.125,0,0,0,0,0,1,0.19
44956,11,2,0.09090909090909091,0.09090909090909091,0.0,0.2727272727272727,0,0,0,0,0,1,0.18
43010,8,3,0.25,0.125,0.25,0.375,0,0,0,1,0,0,0.38
43898,14,3,0.21428571428571427,0.0,0.2857142857142857,0.0,0,0,0,1,0,0,0.21
44683,38,14,0.10526315789473684,0.2631578947368421,0.4473684210526316,-0.02631578947368421,0,0,0,1,0,0,0.37
2569,47,11,0.10638297872340426,0.1276595744680851,0.2553191489361702,0.0,0,0,0,1,0,0,0.23
2983,24,16,0.2916666666666667,0.375,0.16666666666666666,0.0,0,0,0,1,0,0,0.67
3111,36,15,0.25,0.16666666666666666,0.3333333333333333,0.0,0,0,0,1,0,0,0.42
10870,1,1,1.0,0.0,0.0,0.0,1,0,0,0,0,0,1.0
11306,24,10,0.125,0.2916666666666667,1.7916666666666667,-0.2916666666666667,1,0,0,0,0,0,0.42
12023,10,1,0.1,0.0,0.8,-0.3,1,0,0,0,0,0,0.1
31899,80,27,0.05,0.2875,0.525,-0.05,0,1,0,0,0,0,0.34
32808,81,24,0.024691358024691357,0.2716049382716049,0.5432098765432098,-0.037037037037037035,0,1,0,0,0,0,0.3
33770,60,17,0.11666666666666667,0.16666666666666666,0.5,0.16666666666666666,0,1,0,0,0,0,0.28
36163,45,29,0.1111111111111111,0.5333333333333333,0.8,0.06666666666666667,0,1,0,0,0,0,0.64
37114,77,35,0.07792207792207792,0.37662337662337664,0.4155844155844156,0.06493506493506493,0,1,0,0,0,0,0.46
38698,16,0,0.0,0.0,0.125,-0.1875,0,1,0,0,0,0,0.0
1631,47,21,0.10638297872340426,0.3404255319148936,1.127659574468085,0.0,0,1,0,0,0,0,0.45
1800,47,15,0.10638297872340426,0.2127659574468085,1.297872340425532,0.0,0,1,0,0,0,0,0.32
2028,6,1,0.16666666666666666,0.0,0.6666666666666666,0.0,0,1,0,0,0,0,0.17
29723,23,1,0.043478260869565216,0.0,4.173913043478261,-0.043478260869565216,0,0,0,1,0,0,0.04
30643,12,1,0.0,0.08333333333333333,2.9166666666666665,-0.16666666666666666,0,0,0,1,0,0,0.08
32444,3,0,0.0,0.0,4.0,0.0,0,0,0,1,0,0,0.0
27262,72,50,0.16666666666666666,0.5277777777777778,0.25,-0.013888888888888888,0,0,0,1,0,0,0.69
28268,66,31,0.13636363636363635,0.3333333333333333,0.12121212121212122,-0.15151515151515152,0,0,0,1,0,0,0.47
29189,66,31,0.13636363636363635,0.3333333333333333,0.12121212121212122,-0.15151515151515152,0,0,0,1,0,0,0.47
42649,64,23,0.125,0.234375,0.375,-0.015625,1,0,0,0,0,0,0.36
43731,18,10,0.1111111111111111,0.4444444444444444,0.2222222222222222,-0.16666666666666666,1,0,0,0,0,0,0.56
44491,70,26,0.12857142857142856,0.24285714285714285,0.6142857142857143,-0.2571428571428571,1,0,0,0,0,0,0.37
27986,2,0,0.0,0.0,1.0,0.0,0,0,0,0,1,0,0.0
28826,6,1,0.0,0.16666666666666666,0.3333333333333333,0.0,0,0,0,0,1,0,0.17
29747,6,1,0.0,0.16666666666666666,0.3333333333333333,0.0,0,0,0,0,1,0,0.17
9789,55,23,0.18181818181818182,0.23636363636363636,0.10909090909090909,-0.12727272727272726,0,0,0,1,0,0,0.42
10376,33,5,0.030303030303030304,0.12121212121212122,0.3939393939393939,0.0,0,0,0,1,0,0,0.15
10889,0,0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0.0
32128,61,10,0.09836065573770492,0.06557377049180328,0.5245901639344263,-0.13114754098360656,0,0,0,1,0,0,0.16
32988,78,11,0.0641025641025641,0.07692307692307693,0.358974358974359,-0.11538461538461539,0,0,0,1,0,0,0.14
33971,52,6,0.07692307692307693,0.038461538461538464,0.6153846153846154,0.019230769230769232,0,0,0,1,0,0,0.12
25904,55,10,0.01818181818181818,0.16363636363636364,0.4727272727272727,-0.07272727272727272,1,0,0,0,0,0,0.18
26515,78,30,0.1282051282051282,0.2564102564102564,0.358974358974359,-0.15384615384615385,1,0,0,0,0,0,0.39
27757,55,6,0.01818181818181818,0.09090909090909091,0.32727272727272727,-0.10909090909090909,1,0,0,0,0,0,0.11
14604,77,71,0.4155844155844156,0.5064935064935064,0.922077922077922,0.12987012987012986,0,0,1,0,0,0,0.92
15462,41,20,0.2926829268292683,0.1951219512195122,0.0,-0.07317073170731707,0,0,1,0,0,0,0.49
16039,48,25,0.2708333333333333,0.25,0.125,0.10416666666666667,0,0,1,0,0,0,0.52
22719,34,7,0.11764705882352941,0.08823529411764706,1.3823529411764706,0.5,0,1,0,0,0,0,0.21
23576,49,3,0.0,0.061224489795918366,0.5714285714285714,0.1836734693877551,0,1,0,0,0,0,0.06
24286,46,5,0.021739130434782608,0.08695652173913043,0.8260869565217391,-0.13043478260869565,0,1,0,0,0,0,0.11
39244,71,8,0.028169014084507043,0.08450704225352113,0.39436619718309857,-0.07042253521126761,0,1,0,0,0,0,0.11
