playername,gp,tp,ppg,gpg,apg,pmpg,+/-pg,position_C,position_D,position_F,position_L,position_R,position_W
Doug Sulliman,631,328,0.4690909090909091,0.22903873306589526,0.2389322648328103,0.2819725464211152,-0.18627452003231337,0.0,0.0,0.0,0.0,1.0,0
Doug Trapp,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
Doug Volmar,62,21,0.2875,0.10531135531135531,0.18086080586080586,0.49175824175824173,-0.023809523809523808,0.0,0.0,0.0,0.0,1.0,0
Doug Weight,1313,1098,0.7657142857142857,0.1968486728222043,0.5678207650745298,0.705673369641241,-0.0567561624982595,1.0,0.0,0.0,0.0,0.0,0
Doug Wickenheiser,556,276,0.48699999999999993,0.1893878945371644,0.2961703151080325,0.5088723970073834,0.09473850676797255,1.0,0.0,0.0,0.0,0.0,0
Doug Wilson,1024,827,0.8056249999999999,0.22622993722524498,0.5791823393786445,0.8121551924108537,-0.011138821850720043,0.0,1.0,0.0,0.0,0.0,0
Doug Young,388,80,0.172,0.07418946301925025,0.09625759878419453,0.8142718983144517,0.0,0.0,1.0,0.0,0.0,0.0,0
Doug Zmolek,467,64,0.14,0.021424423629241508,0.11751820759323478,1.8854254037316127,-0.145158724701917,0.0,1.0,0.0,0.0,0.0,0
Dougie Hamilton,662,369,0.563,0.17443029526843962,0.3888268180586768,0.6216934116579507,0.11525035909668761,0.0,1.0,0.0,0.0,0.0,0
Douglas Barrault,4,0,0.0,0.0,0.0,0.5,-0.75,0.0,0.0,0.0,0.0,1.0,0
Douglas Murray,518,64,0.11333333333333334,0.01141543007048832,0.10090486215710984,0.8036225370575312,0.021335112384018598,0.0,1.0,0.0,0.0,0.0,0
Douglas Palazzari,108,38,0.2725,0.1771118721461187,0.09571917808219177,0.11506849315068493,-0.26426940639269403,1.0,0.0,0.0,0.0,0.0,0
Drake Batherson,138,93,0.6325000000000001,0.24215539894887722,0.38723622392100654,0.45714683866857775,-0.19927635770027075,0.0,0.0,0.0,0.0,1.0,0
Drake Berehowsky,605,173,0.24000000000000005,0.05799707235143154,0.18141704048837698,1.513908125604853,-0.1281677239169441,0.0,1.0,0.0,0.0,0.0,0
Drake Caggiula,278,91,0.3233333333333333,0.15732280252115285,0.16478135637601465,0.4750364339916579,-0.11500931678661451,1.0,0.0,0.0,0.0,0.0,0
Drake Rymsha,1,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0
Drayson Bowman,180,33,0.1516666666666667,0.08639014954804429,0.06600475925418717,0.293246270134142,-0.04604002498739341,0.0,0.0,0.0,0.0,0.0,1
Drew Bagnall,2,0,0.0,0.0,0.0,2.0,-1.0,0.0,1.0,0.0,0.0,0.0,0
Drew Bannister,164,30,0.10500000000000002,0.018192918192918194,0.08644888808823235,0.5977481534858584,-0.18368662303088532,0.0,1.0,0.0,0.0,0.0,0
Drew Callander,39,8,0.29000000000000004,0.21875,0.0703125,0.0546875,-0.078125,1.0,0.0,0.0,0.0,0.0,0
Drew Doughty,1014,567,0.5650000000000001,0.13184151994792312,0.43271482325706895,0.6825177726313438,0.02854629462615116,0.0,1.0,0.0,0.0,0.0,0
Drew Fata,8,2,0.265,0.16666666666666666,0.1,1.2333333333333334,-0.43333333333333335,0.0,1.0,0.0,0.0,0.0,0
Drew Larman,26,3,0.10000000000000002,0.041666666666666664,0.05555555555555555,0.15277777777777776,-0.09027777777777779,1.0,0.0,0.0,0.0,0.0,0
Drew LeBlanc,2,0,0.0,0.0,0.0,0.0,-1.5,1.0,0.0,0.0,0.0,0.0,0
Drew Miller,571,122,0.19090909090909092,0.09438171703287367,0.09682898062618088,0.2235963786415519,-0.06523776551079062,0.0,0.0,0.0,1.0,0.0,0
Drew O'Connor,32,6,0.165,0.06818181818181818,0.09545454545454546,0.19090909090909092,-0.12272727272727274,0.0,0.0,0.0,1.0,0.0,0
Drew Shore,98,26,0.25,0.061501644350481555,0.19009446625725693,0.40743816906607605,-0.1988426625054532,1.0,0.0,0.0,0.0,0.0,0
Drew Stafford,841,428,0.5038461538461539,0.2302879588482068,0.27270079337347675,0.4981015853895335,-0.06884974092676076,0.0,0.0,0.0,0.0,1.0,0
Dryden Hunt,159,39,0.22800000000000004,0.05671747607231479,0.1713284564897468,0.490174341787245,-0.15992007992007992,0.0,0.0,0.0,1.0,0.0,0
Duane Joyce,3,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
Duane Rupp,374,117,0.262,0.04222166810331015,0.21885214368631195,0.3727491629031288,-0.05273573071414143,0.0,1.0,0.0,0.0,0.0,0
Duane Sutter,731,342,0.48272727272727267,0.19802545909265276,0.28473688485546195,1.7643092363250465,0.008930188554694483,0.0,0.0,0.0,0.0,1.0,0
Duane Wylie,14,6,0.46,0.20833333333333331,0.25,0.16666666666666666,-0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0
Dudley Garrett,23,2,0.09,0.043478260869565216,0.043478260869565216,0.782608695652174,0.0,0.0,1.0,0.0,0.0,0.0,0
Duke Dukowski,200,46,0.22400000000000003,0.08072423072423071,0.14308668756343174,0.9291442189698003,0.0,0.0,1.0,0.0,0.0,0.0,0
Duke Keats,82,48,0.5100000000000001,0.24517374517374516,0.2646932646932647,0.9669669669669668,0.0,1.0,0.0,0.0,0.0,0.0,0
Duke McCurry,148,33,0.22249999999999998,0.1414141414141414,0.08163780663780665,0.7773088023088023,0.0,0.0,0.0,0.0,1.0,0.0,0
Dunc Fisher,275,115,0.2714285714285714,0.09866562009419153,0.1716902145473574,0.22930402930402932,0.0,0.0,0.0,0.0,0.0,1.0,0
Dunc McCallum,187,49,0.146,0.03950565563468789,0.10638353581901969,1.1616149979053205,-0.21631231671554252,0.0,1.0,0.0,0.0,0.0,0
Dunc Munro,239,46,0.18250000000000002,0.09475557415237647,0.08780990623287134,0.5739529500430663,0.0,0.0,1.0,0.0,0.0,0.0,0
Duncan Keith,1250,644,0.5094117647058823,0.08282675333815204,0.4271268761437722,0.5352489033472885,0.11924371656138008,0.0,1.0,0.0,0.0,0.0,0
Duncan Milroy,5,1,0.2,0.0,0.2,0.0,-0.4,0.0,0.0,0.0,0.0,1.0,0
Duncan Siemens,20,2,0.043333333333333335,0.020833333333333332,0.020833333333333332,0.7013888888888888,-0.3263888888888889,0.0,1.0,0.0,0.0,0.0,0
Dusan Pasek,48,14,0.29,0.08333333333333333,0.20833333333333334,0.625,-0.16666666666666666,1.0,0.0,0.0,0.0,0.0,0
Dustin Boyd,220,63,0.25600000000000006,0.13912694113398338,0.11592181292885517,0.20342542434091732,-0.10451155651859875,1.0,0.0,0.0,0.0,0.0,0
Dustin Brown,1323,717,0.5205263157894737,0.23722859784443953,0.28367716782216906,0.5544817292950105,-0.02537040560765751,0.0,0.0,0.0,0.0,1.0,0
Dustin Byfuglien,869,525,0.5366666666666667,0.1771414392945398,0.360265571790497,1.151806630522524,-0.02848335085075184,0.0,1.0,0.0,0.0,0.0,0
Dustin Jeffrey,131,33,0.22571428571428573,0.11885077107766184,0.10663727029273248,0.09497060362606581,0.0773717179179364,0.0,0.0,0.0,1.0,0.0,0
Dustin Kohn,22,4,0.18,0.0,0.18181818181818182,0.18181818181818182,-0.09090909090909091,0.0,1.0,0.0,0.0,0.0,0
Dustin Penner,589,310,0.49888888888888894,0.23489660967817183,0.26474210481821836,0.6081562996710551,0.022973906987514604,0.0,0.0,0.0,1.0,0.0,0
Duvie Westcott,235,63,0.22428571428571425,0.04204491161012901,0.18065821646384303,1.222937335469305,-0.3494936436112907,0.0,1.0,0.0,0.0,0.0,0
Dwayne Hay,79,6,0.0475,0.018259935553168634,0.028464017185821696,0.3842642320085929,-0.0745017305167681,0.0,0.0,0.0,1.0,0.0,0
Dwayne Lowdermilk,2,1,0.5,0.0,0.5,1.0,-0.5,0.0,1.0,0.0,0.0,0.0,0
Dwayne Norris,20,6,0.35333333333333333,0.10897435897435898,0.24572649572649574,0.6068376068376068,0.10897435897435898,0.0,0.0,0.0,0.0,1.0,0
Dwayne Zinger,14,2,0.14,0.0,0.14285714285714285,1.2857142857142858,0.2857142857142857,0.0,1.0,0.0,0.0,0.0,0
Dwight Bialowas,164,57,0.3175,0.051674379260586156,0.2642745185848634,0.21171070309001344,-0.22331691297208536,0.0,1.0,0.0,0.0,0.0,0
Dwight Carruthers,2,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
Dwight Foster,541,274,0.48199999999999993,0.19920247710256442,0.2830573799741605,0.7475724764853962,-0.04784983884175999,0.0,0.0,0.0,0.0,1.0,0
Dwight Helminen,27,3,0.16999999999999998,0.1467391304347826,0.021739130434782608,0.0,-0.16847826086956522,1.0,0.0,0.0,0.0,0.0,0
Dwight King,365,109,0.2742857142857143,0.1267181086203376,0.14735021489074174,0.2987728639704324,-0.03827948759559701,0.0,0.0,0.0,1.0,0.0,0
Dwight Mathiasen,33,8,0.22666666666666668,0.08333333333333333,0.14251207729468598,0.48067632850241543,-0.49033816425120774,0.0,0.0,0.0,0.0,1.0,0
Dwight Schofield,211,30,0.14142857142857143,0.06767600063281126,0.07369719981015661,2.6153773137161838,0.06535041923746243,0.0,1.0,0.0,0.0,0.0,0
Dylan Coghlan,86,19,0.22,0.07803992740471868,0.1394434361766485,0.19237749546279492,-0.09558378705384149,0.0,1.0,0.0,0.0,0.0,0
Dylan Cozens,116,50,0.405,0.1354471544715447,0.2697560975609756,0.5484552845528455,-0.3029268292682927,1.0,0.0,0.0,0.0,0.0,0
Dylan DeMelo,391,85,0.21857142857142856,0.021525458668315813,0.19648318590207214,0.45850580949854564,0.050585916639185415,0.0,1.0,0.0,0.0,0.0,0
Dylan Gambrell,166,29,0.11599999999999999,0.05112244897959184,0.06328571428571428,0.19963265306122452,-0.1507074829931973,1.0,0.0,0.0,0.0,0.0,0
Dylan Larkin,504,358,0.7042857142857143,0.2892779127795128,0.4153443915917022,0.6574627746640892,-0.1812401512588191,1.0,0.0,0.0,0.0,0.0,0
Dylan McIlrath,66,5,0.04833333333333334,0.03758169934640523,0.00980392156862745,3.1207691409897294,-0.09862278244631185,0.0,1.0,0.0,0.0,0.0,0
Dylan Olsen,124,22,0.155,0.028409090909090908,0.12540584415584416,0.27516233766233766,-0.13271103896103897,0.0,1.0,0.0,0.0,0.0,0
Dylan Reese,78,17,0.13599999999999998,0.028195488721804506,0.10835421888053468,0.3370509607351712,-0.24678362573099416,0.0,1.0,0.0,0.0,0.0,0
Dylan Samberg,10,4,0.4,0.0,0.4,0.2,0.0,0.0,1.0,0.0,0.0,0.0,0
Dylan Sikura,58,17,0.33999999999999997,0.08888888888888888,0.2529292929292929,0.0,0.11434343434343434,1.0,0.0,0.0,0.0,0.0,0
Dylan Strome,266,168,0.5216666666666666,0.20291544600498992,0.31780217063865557,0.2858062682589935,-0.17625322397291251,1.0,0.0,0.0,0.0,0.0,0
Dysin Mayo,66,12,0.18,0.06060606060606061,0.12121212121212122,0.4090909090909091,-0.2878787878787879,0.0,1.0,0.0,0.0,0.0,0
Earl Anderson,109,38,0.32666666666666666,0.13020833333333334,0.1947916666666667,0.25,-0.13125,0.0,0.0,0.0,0.0,1.0,0
Earl Balfour,288,52,0.12,0.06673143833804708,0.05334303212810548,0.30397514938178655,0.0,0.0,0.0,0.0,1.0,0.0,0
Earl Campbell,76,9,0.15666666666666665,0.10408684546615582,0.05555555555555555,0.21711366538952745,0.0,0.0,1.0,0.0,0.0,0.0,0
Earl Heiskala,127,24,0.19666666666666668,0.10490485124631466,0.09164656481729654,2.271812740105423,-0.2135858721224575,0.0,0.0,0.0,1.0,0.0,0
Earl Ingarfield,785,413,0.4533333333333333,0.1993105192305669,0.25334583776348873,0.2966064577725618,-0.10844498933721991,1.0,0.0,0.0,0.0,0.0,0
Earl Johnson,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
Earl Miller,110,33,0.27999999999999997,0.15600599091311165,0.12367516384544248,1.167575355501052,0.0,0.0,0.0,0.0,1.0,0.0,0
Earl Reibel,409,245,0.5916666666666667,0.2035714285714286,0.3899061556989946,0.18447069649115685,0.0,1.0,0.0,0.0,0.0,0.0,0
Earl Robinson,417,181,0.4063636363636364,0.17404716281016308,0.23081124730192257,0.29580438325241504,0.0,0.0,0.0,0.0,0.0,1.0,0
Earl Roche,147,52,0.34750000000000003,0.16671626984126983,0.18040674603174603,0.29856150793650793,0.0,0.0,0.0,0.0,0.0,1.0,0
Earl Seibert,657,276,0.4073333333333334,0.12868290619114575,0.277014181058294,1.1294380233957606,0.0,0.0,1.0,0.0,0.0,0.0,0
Ebbie Goodfellow,557,326,0.5635714285714287,0.22958737809889132,0.334491301785098,0.8349897562457602,0.0,0.0,1.0,0.0,0.0,0.0,0
Ed Barry,19,4,0.21,0.05263157894736842,0.15789473684210525,0.10526315789473684,0.0,0.0,0.0,0.0,1.0,0.0,0
Ed Carpenter,45,15,0.32,0.21428571428571427,0.10714285714285714,0.9047619047619048,0.0,0.0,1.0,0.0,0.0,0.0,0
Ed Courtenay,44,20,0.255,0.08974358974358974,0.16666666666666666,0.1282051282051282,-0.7923076923076923,0.0,0.0,0.0,0.0,1.0,0
Ed Cristofoli,9,1,0.11,0.0,0.1111111111111111,0.4444444444444444,-0.1111111111111111,0.0,0.0,0.0,0.0,1.0,0
Ed Gilbert,166,52,0.21999999999999997,0.08776371308016878,0.12964135021097048,0.0920886075949367,-0.4569394213381555,1.0,0.0,0.0,0.0,0.0,0
Ed Harrison,194,51,0.23500000000000001,0.1384941329856584,0.09769742968895512,0.2438116967777985,0.0,1.0,0.0,0.0,0.0,0.0,0
Ed Hatoum,47,9,0.2466666666666667,0.05448717948717949,0.19262820512820514,0.44423076923076926,-0.09198717948717948,0.0,0.0,0.0,0.0,1.0,0
Ed Hoekstra,70,36,0.51,0.21428571428571427,0.3,0.08571428571428572,0.08571428571428572,1.0,0.0,0.0,0.0,0.0,0
Ed Hospodar,450,68,0.14111111111111113,0.03594125312837828,0.1056029432306831,2.992333715185196,-0.0880023923231951,0.0,1.0,0.0,0.0,0.0,0
Ed Johnstone,426,258,0.47300000000000003,0.2490277772622269,0.2244255082609809,0.7347465221969396,0.04841226674931979,0.0,0.0,0.0,0.0,1.0,0
Ed Jovanovski,1184,523,0.4247368421052632,0.11436190614071175,0.30818805194399407,1.2378776867618955,-0.09742536598238594,0.0,1.0,0.0,0.0,0.0,0
Ed Kastelic,220,21,0.09857142857142857,0.03514948181305834,0.06253906451180949,3.1840066452711304,-0.08235439189736028,0.0,0.0,0.0,0.0,1.0,0
Ed Kea,583,175,0.3330000000000001,0.04509870323406009,0.2868189184641195,0.7643604715019808,0.18793815693651622,0.0,1.0,0.0,0.0,0.0,0
Ed Kryzanowski,237,37,0.126,0.04958955359413025,0.07771711888416694,0.2209320402455414,0.0,0.0,1.0,0.0,0.0,0.0,0
Ed Lee,2,0,0.0,0.0,0.0,2.5,-2.0,0.0,0.0,0.0,0.0,1.0,0
Ed Litzenberger,618,416,0.5633333333333334,0.2656699245613201,0.29634201158191154,0.4270056652038468,0.0,0.0,0.0,0.0,0.0,1.0,0
Ed Lowrey,15,1,0.05,0.0,0.05,0.15,0.0,1.0,0.0,0.0,0.0,0.0,0
Ed Nicholson,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
Ed Olczyk,1031,794,0.7087500000000001,0.3065655646758876,0.4016736348633066,0.8120320778806777,-0.06425649173421513,1.0,0.0,0.0,0.0,0.0,0
Ed Patterson,68,6,0.06999999999999999,0.037037037037037035,0.03139329805996472,0.9298059964726632,-0.10934744268077601,0.0,0.0,0.0,0.0,1.0,0
Ed Reigle,17,2,0.12,0.0,0.11764705882352941,1.4705882352941178,0.0,0.0,1.0,0.0,0.0,0.0,0
Ed Ronan,182,36,0.15166666666666667,0.04693152787801721,0.10312976137287921,0.5030284437382198,-0.0041989707179569125,0.0,0.0,0.0,0.0,1.0,0
Ed Sandford,502,251,0.47888888888888886,0.19911667683993503,0.28104639570518036,0.6786534533364148,0.0,0.0,0.0,0.0,1.0,0.0,0
Ed Slowinski,291,132,0.3833333333333333,0.1691990939738365,0.2144021688000521,0.2033545753582939,0.0,0.0,0.0,0.0,0.0,1.0,0
Ed Stankiewicz,6,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
Ed Van Impe,700,158,0.25,0.03647892347480738,0.21427548063465515,1.4126042923861528,0.07574183465425376,0.0,1.0,0.0,0.0,0.0,0
Ed Vokes,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
Ed Ward,278,49,0.28875,0.13287876712598734,0.15535455006345877,1.1923269935319343,-0.10410555022900342,0.0,0.0,0.0,0.0,1.0,0
Ed Westfall,1226,625,0.49277777777777776,0.17914216301771396,0.3128587014195942,0.4548966347118876,0.10494397542734774,0.0,0.0,0.0,0.0,1.0,0
Ed Zeniuk,2,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
Eddie Bruneteau,180,82,0.3428571428571428,0.13596344993860524,0.20717019350559723,0.12975002912891112,0.0,0.0,0.0,0.0,0.0,1.0,0
Eddie Burke,106,49,0.3625,0.22338674412793602,0.14055472263868066,0.5139117941029485,0.0,0.0,0.0,0.0,0.0,1.0,0
Eddie Bush,26,10,0.28,0.1111111111111111,0.16666666666666666,1.6666666666666667,0.0,0.0,1.0,0.0,0.0,0.0,0
Eddie Convey,36,2,0.043333333333333335,0.015873015873015872,0.025641025641025644,0.6410256410256411,0.0,0.0,0.0,0.0,1.0,0.0,0
Eddie Cooper,49,15,0.4,0.324468085106383,0.07446808510638298,0.48936170212765956,-0.06382978723404255,0.0,0.0,0.0,1.0,0.0,0
Eddie Dorohoy,16,0,0.0,0.0,0.0,0.375,0.0,1.0,0.0,0.0,0.0,0.0,0
Eddie Emberg,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
Eddie Finnigan,15,2,0.085,0.041666666666666664,0.041666666666666664,0.08333333333333333,0.0,0.0,0.0,0.0,1.0,0.0,0
Eddie Gerard,108,78,0.722,0.3367698726394378,0.38144174665913794,0.7683449400840705,0.0,0.0,0.0,0.0,1.0,0.0,0
Eddie Jeremiah,14,1,0.07,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
Eddie Joyal,466,262,0.5266666666666667,0.23192684081556125,0.2960591471851995,0.18357169564764197,-0.1650371972082837,1.0,0.0,0.0,0.0,0.0,0
Eddie Kachur,96,24,0.27,0.11385199240986718,0.15939278937381404,0.42172675521821634,0.0,0.0,0.0,0.0,0.0,1.0,0
Eddie Kullman,343,126,0.39666666666666667,0.17660724011826953,0.21836970899470898,0.8473744358854652,0.0,0.0,0.0,1.0,0.0,0.0,0
Eddie Mazur,107,28,0.10333333333333335,0.024079601990049753,0.07927031509121062,0.42076285240464345,0.0,0.0,0.0,0.0,1.0,0.0,0
Eddie McCalmon,39,5,0.14,0.13722826086956522,0.0,0.3179347826086957,0.0,0.0,0.0,0.0,0.0,1.0,0
Eddie Ouellette,43,5,0.12,0.06976744186046512,0.046511627906976744,0.2558139534883721,0.0,0.0,0.0,0.0,1.0,0.0,0
Eddie Panagabko,29,3,0.055,0.0,0.05357142857142857,0.6785714285714286,0.0,0.0,0.0,0.0,1.0,0.0,0
Eddie Rodden,90,20,0.18750000000000003,0.057766367137355584,0.1277278562259307,0.5886334461430739,0.0,1.0,0.0,0.0,0.0,0.0,0
Eddie Shack,1047,465,0.43000000000000005,0.21916932643933582,0.21027569845499933,1.3430666199983001,-0.08576398562476409,0.0,0.0,0.0,1.0,0.0,0
Eddie Shore,551,284,0.5028571428571429,0.19412637675643102,0.3077777184033767,1.9237556554538564,0.0,0.0,1.0,0.0,0.0,0.0,0
Eddie Wares,322,162,0.58,0.2923590751011529,0.2883347345914306,0.4289432180499883,0.0,0.0,1.0,0.0,0.0,0.0,0
Eddie Wiseman,456,279,0.611,0.2504648211346628,0.36093727505696477,0.30983838381484524,0.0,0.0,0.0,0.0,0.0,1.0,0
Eddy Beers,250,210,0.732,0.331122243984185,0.40181236541023413,1.5498696706096429,0.07070290611711823,0.0,0.0,0.0,1.0,0.0,0
Edgar Laprade,500,280,0.5240000000000001,0.2100233636837127,0.3145493671673015,0.08746822824555145,0.0,1.0,0.0,0.0,0.0,0.0,0
Edmond Bouchard,221,40,0.20875000000000002,0.09485298760467059,0.11449979114452799,0.551423010044491,0.0,0.0,0.0,0.0,1.0,0.0,0
Edward Diachuk,12,0,0.0,0.0,0.0,1.5833333333333333,0.0,0.0,0.0,0.0,1.0,0.0,0
Edward Leier,16,3,0.19,0.09090909090909091,0.1,0.09090909090909091,0.0,1.0,0.0,0.0,0.0,0.0,0
Edwin Gorman,111,20,0.18500000000000003,0.12605097712467808,0.05974174566851912,1.0663301612993248,0.0,0.0,1.0,0.0,0.0,0.0,0
Eeli Tolvanen,119,46,0.34,0.16597222222222224,0.17291666666666666,0.07361111111111111,0.03819444444444445,0.0,0.0,0.0,0.0,1.0,0
Eetu Luostarinen,123,32,0.21,0.06498079385403328,0.14527315407597097,0.13785744771660266,-0.15258215962441316,1.0,0.0,0.0,0.0,0.0,0
Ehrhardt Heller,649,230,0.34199999999999997,0.08516546145645018,0.25692006542569745,0.7001891882048328,0.0,0.0,1.0,0.0,0.0,0.0,0
Elias Lindholm,656,445,0.6777777777777777,0.27293430026071835,0.40495984733003076,0.23848024060122613,0.0261809417340053,1.0,0.0,0.0,0.0,0.0,0
Elias Pettersson,238,213,0.8825,0.38647585475663127,0.4959680992419527,0.20721818981826245,0.07281156722770142,1.0,0.0,0.0,0.0,0.0,0
Ellard O'Brien,2,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
Ellis Pringle,6,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
Elmer Lach,664,623,0.9485714285714285,0.30555358949556544,0.6424837318966538,0.6813747477816294,0.0,1.0,0.0,0.0,0.0,0.0,0
Elmer Maracle,11,4,0.36,0.09090909090909091,0.2727272727272727,0.36363636363636365,0.0,0.0,0.0,0.0,1.0,0.0,0
Elmer Vasko,786,200,0.2376923076923077,0.041048020236948014,0.19666259572532604,0.8438160494626966,-0.08443223443223442,0.0,1.0,0.0,0.0,0.0,0
Elwyn Morris,135,43,0.2425,0.07157894736842105,0.16902500504133897,0.4420729985884251,0.0,0.0,1.0,0.0,0.0,0.0,0
Emerson Etem,173,46,0.22400000000000003,0.11042548900988103,0.11423674127848356,0.263996773543053,0.0561524500907441,0.0,0.0,0.0,0.0,1.0,0
Emil Bemstrom,111,36,0.30666666666666664,0.16666666666666666,0.14047619047619048,0.0857142857142857,-0.02619047619047619,1.0,0.0,0.0,0.0,0.0,0
Emil Hanson,7,0,0.0,0.0,0.0,0.8571428571428571,0.0,0.0,1.0,0.0,0.0,0.0,0
Emile Bouchard,786,193,0.25400000000000006,0.06703063730649936,0.18582933841104757,1.0972791159088011,0.0,0.0,1.0,0.0,0.0,0.0,0
Emile Poirier,8,1,0.085,0.0,0.08333333333333333,0.5,-0.16666666666666669,1.0,0.0,0.0,0.0,0.0,0
Emory Sparrow,8,0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0
Enio Sclisizzi,81,23,0.17666666666666667,0.1087037037037037,0.06899470899470898,0.16333333333333333,0.0,0.0,0.0,0.0,1.0,0.0,0
Enrico Ciccone,374,28,0.061111111111111116,0.01970284240586739,0.04165298015614705,4.105155005014598,-0.06859334111887844,0.0,1.0,0.0,0.0,0.0,0
Enver Lisin,135,42,0.3,0.18565308208303563,0.1106910375486227,0.5546261014527268,-0.43295402675240136,0.0,0.0,0.0,0.0,1.0,0
Eriah Hayes,19,1,0.035,0.03333333333333333,0.0,0.31666666666666665,-0.31666666666666665,0.0,0.0,0.0,0.0,1.0,0
Eric Beaudoin,83,17,0.2425,0.06458333333333333,0.17708333333333331,0.7416666666666667,-0.2791666666666667,0.0,0.0,0.0,1.0,0.0,0
Eric Belanger,901,391,0.42230769230769233,0.16090072656532511,0.2596697615939483,0.447500477047413,-0.038645126374632695,1.0,0.0,0.0,0.0,0.0,0
Eric Bertrand,15,0,0.0,0.0,0.0,0.16666666666666666,-0.25,0.0,0.0,0.0,1.0,0.0,0
Eric Boguniecki,205,86,0.2275,0.10588800236406619,0.1214452817178881,0.5482352335410846,-0.17036298266351457,1.0,0.0,0.0,0.0,0.0,0
Eric Boulton,698,82,0.10937499999999999,0.04957544349711453,0.059234342475586316,2.2603089675886574,-0.09018771119627758,0.0,0.0,0.0,1.0,0.0,0
Eric Brewer,1086,296,0.2605882352941177,0.0775033372924925,0.18257284336504154,0.8095821038557736,-0.14023317782352246,0.0,1.0,0.0,0.0,0.0,0
Eric Cairns,529,50,0.09166666666666667,0.01612870333019587,0.07542328062850451,2.5871253041215727,-0.07316845117218251,0.0,1.0,0.0,0.0,0.0,0
Eric Calder,2,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
Eric Charron,130,9,0.04125,0.0077777777777777776,0.03347222222222222,1.086904761904762,-0.09341269841269842,0.0,1.0,0.0,0.0,0.0,0
Eric Chouinard,138,32,0.20400000000000001,0.09395604395604396,0.10805860805860805,0.10714285714285714,-0.06904761904761905,0.0,0.0,0.0,0.0,0.0,1
Eric Daze,620,409,0.5841666666666667,0.3106117842566456,0.27325110650795514,0.4088582695409029,-0.17414680362180632,0.0,0.0,0.0,1.0,0.0,0
Eric Desjardins,1191,587,0.48111111111111104,0.10765516016629023,0.3730705269827182,0.6588755439707974,0.17562077222669908,0.0,1.0,0.0,0.0,0.0,0
Eric Fehr,652,221,0.2942857142857144,0.1507381280349269,0.14158174819444916,0.31853258074130025,0.0940625317940029,1.0,0.0,0.0,0.0,0.0,0
Eric Gelinas,189,55,0.196,0.04800546448087432,0.14836369156041287,0.37992714025500907,-0.27618700667880997,0.0,1.0,0.0,0.0,0.0,0
Eric Germain,4,1,0.25,0.0,0.25,3.25,-0.5,0.0,1.0,0.0,0.0,0.0,0
Eric Godard,366,19,0.05555555555555555,0.0109991632353876,0.044028570684715815,2.8186632562243332,-0.024156175911757505,0.0,0.0,0.0,0.0,1.0,0
Eric Gryba,289,43,0.12714285714285714,0.023508814918944014,0.10409779656197586,1.2457577077955855,0.02558978615369592,0.0,1.0,0.0,0.0,0.0,0
Eric Healey,2,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
Eric Houde,30,5,0.17,0.0787037037037037,0.09294871794871795,0.1346153846153846,-0.1688034188034188,1.0,0.0,0.0,0.0,0.0,0
Eric Lacroix,472,137,0.24500000000000002,0.12054036114630626,0.12514872703515997,0.7682184584178995,-0.04735274370691037,0.0,0.0,0.0,1.0,0.0,0
Eric Landry,68,14,0.2825,0.04044117647058823,0.2426470588235294,0.29411764705882354,0.24754901960784315,1.0,0.0,0.0,0.0,0.0,0
Eric Lavigne,1,0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0
